player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Patrick Mahomes,KC,QB,13116,weighted,279.32485295827,13.8406012443955,1.98975589910496,0.180964294571439,0.601582587469487,0.317834309252912,22.3859496687202,0.591963475153273,0.10373067534581,0.0567441730772118,0.159971521562246,0.0522516179752596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,2024,2
Tua Tagovailoa,MIA,QB,14778,weighted,268.435475415553,14.262032028856,1.77906427990236,0.193838693298652,0.817123677786818,0.131165496078152,6.76116994071835,0.77485162056924,0.037233523189585,0.0470968213607209,0.217650528885273,0.013259192618941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-02,,,2024,2
Joe Burrow,CIN,QB,14777,weighted,250.425544577473,24.8853918259627,1.71321806346623,0.245538654849836,0.587416598860862,0.312223362350423,13.0110188306405,1.35340439518474,0.102481692432872,0.0814098344969544,0.154328722538649,0.0459581534887233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1996-12-10,,,2024,2
Matthew Stafford,LAR,QB,9431,weighted,271.955900267349,8.00929451337288,1.81450366151343,0.169147054339469,0.842506102522376,0.149353228149453,4.25865453911426,0.795128365740078,0.0466069975589911,0.0465347369618018,0.143043124491456,0.0336472398966962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,2024,2
Matthew Stafford,LAR,QB,9431,weighted,271.955900267349,8.00929451337288,1.81450366151343,0.169147054339469,0.842506102522376,0.149353228149453,4.25865453911426,0.795128365740078,0.0466069975589911,0.0465347369618018,0.143043124491456,0.0336472398966962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,2003-05-23,,,2024,2
Brock Purdy,SF,QB,15698,weighted,250.393048936418,14.009854160778,1.78042310821806,0.191689645252019,0.750484133441823,0.196770239615479,9.42128327327676,0.723209227894006,0.0725630593978845,0.0506407083226864,0.13740032546786,0.0277525015481131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1999-12-27,,,2024,2
C.J. Stroud,HOU,QB,16150,weighted,262.756530861327,14.145850689517,1.86509357200976,0.220153452914086,0.559170056956875,0.312359487412523,11.2305614320586,1.35041699865508,0.0898250610252238,0.0704011712633608,0.197178600488202,0.0032669066564795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,2001-10-03,,,2024,2
Jared Goff,DET,QB,12611,weighted,263.273933511566,7.85340861624362,1.85045565500407,0.186425146657268,0.746635475996745,0.206654708385864,3.93859467627572,0.814006236960302,0.0479170056956875,0.0471147234359886,0.169045972335232,0.031223602877783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1994-10-14,,,2024,2
Baker Mayfield,TB,QB,13590,weighted,258.895185400442,10.661436260417,1.80704231082181,0.202713890581503,0.800455655004068,0.190530900845915,10.7509688480763,1.2529911748682,0.0738445890968267,0.0509688148055735,0.177510170870627,0.0361048370103274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1995-04-14,,,2024,2
Kirk Cousins,ATL,QB,10700,weighted,242.30586946414,15.7273529141772,1.66521969080553,0.245450031627167,0.793185516680228,0.187967020466087,5.96396896431477,0.972611543708922,0.0738771358828316,0.0682096244932021,0.192227420667209,0.057442600951372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,2024,2
Dak Prescott,DAL,QB,12620,weighted,253.972049866326,8.98844133080602,1.94910903173312,0.12860142657147,0.853034987794955,0.115612744024263,13.0268249447867,1.20098200806218,0.0906305939788446,0.0400315188708674,0.143043124491456,0.0336472398966962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1993-07-29,,,2024,2
Josh Allen,BUF,QB,13589,weighted,248.024139253749,6.34391509259502,1.63072009764036,0.310080412554465,0.888262815296989,0.0846741621329216,36.5876543066372,2.02056500566228,0.689161920260374,0.184887968541509,0.283071602929211,0.0196014399388774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1996-05-21,,,2024,2
