player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Brock Purdy,SF,QB,15698,weighted,267.700059862839,10.4928376894975,1.84242473555736,0.204666037067206,0.61740032546786,0.310797420901615,18.6745879344415,3.66179875654253,0.173120423108218,0.105986837290084,0.197178600488202,0.0032669066564795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1999-12-27,,,2024,11
Joe Burrow,CIN,QB,14777,weighted,261.924171219342,10.8337186155073,1.87437754271766,0.136959630717121,0.523592351505289,0.309012511735935,13.4118737649657,2.35640549028433,0.084353132628153,0.0642083407360882,0.169157851912124,0.049849841493853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1996-12-10,,,2024,11
Jared Goff,DET,QB,12611,weighted,241.872282924561,17.3175038023438,1.86323433685924,0.197273255848047,0.74806753458096,0.199114938330592,4.12749389747762,1.6600825372983,0.0531855166802278,0.0508080526702187,0.134578925956062,0.0249249207469265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1994-10-14,,,2024,11
C.J. Stroud,HOU,QB,16150,weighted,255.436505870045,9.96206605614945,1.28716842961758,0.251660662612082,0.547681041497152,0.304240910716336,12.848533651052,0.844088392119159,0.0945321399511798,0.0428594134008458,0.251314076484947,0.0397423400917817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,2001-10-03,,,2024,11
Derek Carr,NO,QB,11644,weighted,228.415567243985,18.1978958128676,1.25410089503662,0.242194253192027,0.575618388934093,0.312933752898918,6.11091479716378,1.54628347075738,0.0619121236777868,0.0453764998551196,0.114218877135883,0.0582835749474616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-03-28,,,2024,11
Jordan Love,GB,QB,14782,weighted,237.501229803557,20.3829801066892,1.71917005695688,0.242257307456335,0.888417412530513,0.153265534954647,10.5559554806463,2.27604897976878,0.0792554922701383,0.0603762266068073,0.134578925956062,0.0249249207469265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-11-02,,,2024,11
Geno Smith,SEA,QB,11150,weighted,247.212858886435,11.215785526086,1.24638730675346,0.199784353172248,0.972408462164361,0.128841515459093,17.157311402999,2.85211102445889,0.0817900732302685,0.0589415742936681,0.131757526444264,0.0222181764442408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1990-10-10,,,2024,11
Patrick Mahomes,KC,QB,13116,weighted,239.713149482739,11.3170697943337,1.33712367778682,0.260876131565783,0.654043938161107,0.331481546136334,21.5478228524933,1.30709769038907,0.0958421480878763,0.0446033739752961,0.117040276647681,0.0609376563995215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,2024,11
Tua Tagovailoa,MIA,QB,14778,weighted,238.617161455306,9.16912669237187,1.4653132628153,0.375440939242424,0.799141578519121,0.151436884734284,6.6851127513658,0.802488633097171,0.0333034987794955,0.0430479489262776,0.197178600488202,0.0032669066564795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-02,,,2024,11
Aaron Rodgers,NYJ,QB,7836,weighted,236.346253632454,14.1377236313882,1.63695687550854,0.299467312272908,0.715630593978845,0.216364848557407,5.0000081366965,0.899970502490759,0.0158909682668836,0.0286217520475645,0.16553295362083,0.0305569240587169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,,,2024,11
Justin Herbert,LAC,QB,14779,weighted,239.754247936766,11.6968850796161,1.73564686737185,0.270462946153385,0.30613506916192,0.251055137744555,15.3334836684877,3.04374932055559,0.147717656631408,0.0822252839063351,0.157150122050448,0.0490970370537837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-10,,,2024,11
Lamar Jackson,BAL,QB,13593,weighted,238.591688945717,14.2713952063751,1.79253051261188,0.174302948273784,0.56626525630594,0.307849625530127,50.4848965477159,3.19736613317004,0.190516680227827,0.0875459321617242,0.279446704637917,0.0627508279506021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1997-01-07,,,2024,11
