player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Jared Goff,DET,QB,12611,weighted,267.431509357201,15.3252961551866,2.11011798209927,0.246215509602176,0.589125305126119,0.250229102020629,5.86059804719284,3.82723914935295,0.0158909682668836,0.0286217520475645,0.166224572823434,0.0301339586975752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1994-10-14,,,2025,12
Drake Maye,NE,QB,16580,weighted,271.061989422295,11.8811814947591,2.02792107404394,0.16681927665897,0.631427990235964,0.206866981585043,31.8077583401139,5.47789281442049,0.234995931651749,0.113765973611617,0.190925549227014,0.048424479489838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2002-08-30,,,2025,12
Daniel Jones,IND,QB,14059,weighted,251.510183075671,22.5019890954752,1.29995524816924,0.314701163771354,0.735305126118796,0.127634775880652,19.9407404393816,3.85779661878622,0.248702196908055,0.124297092920995,0.361989422294548,0.0375961576387853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,1997-05-27,,,2025,12
Brock Purdy,SF,QB,15698,weighted,272.549544344996,16.1169509400954,2.04876729048007,0.165258128751613,0.757774613506916,0.150277376216228,12.4685150528885,3.58987868476978,0.0845524816924329,0.0661054501740451,0.183071602929211,0.0196014399388774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1999-12-27,,,2025,12
Matthew Stafford,LAR,QB,9431,weighted,263.554222945484,12.6476500166309,2.19272986167616,0.341704154639697,0.441749389747762,0.259312288182449,4.77677379983727,4.00977900854341,0.0211594792514239,0.0385149551040522,0.154247355573637,0.0293513692042012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,2025,12
Matthew Stafford,LAR,QB,9431,weighted,263.554222945484,12.6476500166309,2.19272986167616,0.341704154639697,0.441749389747762,0.259312288182449,4.77677379983727,4.00977900854341,0.0211594792514239,0.0385149551040522,0.154247355573637,0.0293513692042012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,2003-05-23,,,2025,12
Sam Darnold,SEA,QB,13592,weighted,250.000276647681,9.97762295373262,1.89503661513426,0.172187152813158,0.780341741253051,0.152113918558232,7.17794548413344,2.11208077400051,0.0172294548413344,0.0311569636731051,0.259778275020342,0.0306675132399054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1997-06-05,,,2025,12
Patrick Mahomes,KC,QB,13116,weighted,255.526635475997,4.88804013828672,1.97140764849471,0.20723377232715,0.66399918633035,0.18376963481148,25.7895606183889,2.87642023544843,0.242701383238405,0.108315833681788,0.123293327908869,0.0154566032663639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,2025,12
Aaron Rodgers,PIT,QB,7836,weighted,181.817652563059,72.0964537857949,1.43004068348251,0.71599514117852,0.501395443449959,0.277589689435262,5.36334825061025,3.10798993116506,0.0158909682668836,0.0286217520475645,0.0852827502034174,0.0433810060152055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,Q,Wrist,2025,12
Dak Prescott,DAL,QB,12620,weighted,244.860130187144,8.50969026187364,1.90793734743694,0.251595612672253,0.74246948738812,0.183454898933821,10.3658543531326,1.88227129701895,0.0672375915378356,0.0467846099392674,0.145864524003255,0.0366759116480583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1993-07-29,,,2025,12
Josh Allen,BUF,QB,13589,weighted,232.51483726607,15.8631806014073,1.43172091131001,0.365261969030226,0.723783563873068,0.224712582686184,34.0790886899919,2.64950048506238,0.691110659072417,0.167867153630496,0.205642799023596,0.0065338133129591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1996-05-21,,,2025,12
Tyler Shough,NO,QB,17039,weighted,226.276647681041,14.8115282724203,1.51993083807974,0.439090991337251,0.633795768917819,0.334013708169497,12.2392310821806,3.61343930621806,0.0750976403580146,0.0538725367338526,0.180331570382425,0.038154928885294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,1999-09-28,,,2025,12
Jacoby Brissett,ARI,QB,12616,weighted,238.907937999061,9.36345516891941,1.87645373414749,0.440282763797171,0.606998590887741,0.104560962552545,13.5092531705026,1.4865461193615,0.127491780178488,0.0429909275916897,0.328616721465477,0.0355106089374495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1992-12-11,,,2025,12
Joe Flacco,CIN,QB,9064,weighted,216.110284784378,46.7347405556867,1.76015052888527,0.552103410870222,0.766167615947925,0.202237532752226,4.8126606997559,3.37259310033006,0.0606875508543531,0.0482288389818101,0.257760374288039,0.0289059489788171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1985-01-16,,,2025,12
Lamar Jackson,BAL,QB,13593,weighted,225.0710455655,12.7371512736215,2.11858421480879,0.154625041936681,0.481053702196908,0.267728536391737,40.2648006509357,8.20827493646921,0.16039869812856,0.0943168759512273,0.216928397070789,0.0196014399388774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1997-01-07,,,2025,12
Jalen Hurts,PHI,QB,14783,weighted,223.993982912937,12.6242795932841,1.80688364524003,0.208530419225671,0.366761594792514,0.217483767953471,30.0795484133442,3.78120687675764,0.675077298616762,0.163569898293189,0.214106997558991,0.0163345332823979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-08-07,,,2025,12
Davis Mills,HOU,QB,15252,weighted,211.295589478628,23.4622086897765,1.28365429779239,0.233453309229453,0.710361672146548,0.108125257126225,12.5422733677783,3.79009614982722,0.0883137623297323,0.046086084471878,0.181458431188351,0.141620380788852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,1998-10-21,,,2025,12
Jordan Love,GB,QB,14782,weighted,229.017217249797,8.96042218790209,1.73160292921074,0.293037786131995,0.449324654190399,0.253779352657479,13.8679332790887,1.77298638485276,0.0777461350691619,0.0563060162875441,0.166224572823434,0.0301339586975752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-11-02,,,2025,12
Kirk Cousins,ATL,QB,10700,weighted,221.796029292107,13.4030608560996,1.24641578519121,0.29806991305708,0.730260374288039,0.12387649768606,4.81849471114727,3.84936925174254,0.0318429617575264,0.0434337786139337,0.26843572009764,0.0617854459478432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,2025,12
J.J. McCarthy,MIN,QB,16584,weighted,197.423567941416,22.4744067082242,1.19819365337673,0.363387949572483,1.12865337672905,0.283891585594772,18.0273596419854,2.95558244692521,0.162778681855167,0.0936366501802206,0.183875101708706,0.0356498629051617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2003-01-20,,,2025,12
Geno Smith,LVR,QB,11150,weighted,211.944141578519,22.0683363423984,1.25207485760781,0.255198699002045,1.0586330349878,0.217657928028948,11.3289544344996,2.60518202084608,0.0251179820992677,0.0460040323994304,0.0909255492270138,0.048424479489838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1990-10-10,,,2025,12
Baker Mayfield,TB,QB,13590,weighted,231.073616761595,6.03389607344259,1.64462164361269,0.342595162329617,0.649747762408462,0.242724900024655,17.5014808787632,2.49939033517849,0.073873067534581,0.0512950258699086,0.231757526444264,0.0222181764442408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1995-04-14,,,2025,12
Caleb Williams,CHI,QB,16579,weighted,224.480142392189,7.10182741111924,1.37969080553295,0.409986212637389,0.598104149715216,0.195631516840633,26.4633848657445,2.16031344907906,0.181033360455655,0.0829417537376179,0.159971521562246,0.0522516179752596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2001-11-18,,,2025,12
Jameis Winston,NYG,QB,12140,weighted,191.87418506341,76.8162893660665,1.09782057303899,0.413074160810174,0.694222639736966,0.41065697134461,9.16027242837013,4.50843537510112,0.0861860028182245,0.0404522654608931,0.182568107092532,0.0948140173702923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,1994-01-06,,,2025,12
