"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Jeremy Chinn","DB","LVR",13,4.49,2.45,0.00443,2.44,7.09,-0.666,-1.88,0.377,205,409,114,40,"2",28,NA,NA,99,6
"Evan Williams","DB","GB",11,4.49,1.91,0.0176,2.88,6.52,-0.67,-1.44,-0.199,206,345,153,41,"2",25,NA,NA,88,2
"Zyon McCollum","DB","TB",10,4.47,1.05,0.00618,3.66,5.65,-0.688,-0.655,-1.07,207,206,236,42,"2",27,NA,NA,22,4
"Trevon Moehrig","DB","CAR",5,4.46,1.51,0.00766,3.27,6.13,-0.694,-1.05,-0.59,208,281,199,43,"2",27,NA,NA,59,5
"Hunter Henry","TE","NE",11,8.63,1.29,0.0599,6.63,9.79,-0.697,-1.01,-0.657,209,266,204,16,"5",31,NA,NA,43,10
"DaRon Bland","DB","DAL",14,4.45,1.79,0.00221,3.03,6.41,-0.702,-1.29,-0.302,210,322,168,44,"2",27,NA,NA,84,4
"Talanoa Hufanga","DB","DEN",10,4.45,1.69,0.0446,3.31,6.4,-0.704,-1,-0.315,211,264,170,45,"2",26,NA,NA,74,5
"Zaire Franklin","LB","GB",11,4.7,2.4,0.00572,2.74,7.29,-0.724,-0.799,-1.11,212,232,240,25,"1",30,NA,NA,54,8
"Daiyan Henley","LB","LAC",7,4.69,2.12,0.0256,3.46,7.17,-0.73,-0.0801,-1.23,213,136,254,26,"1",26,NA,NA,33,3
"Marlon Humphrey","DB","BAL",13,4.41,0.907,0.0248,3.53,5.09,-0.748,-0.792,-1.63,214,230,298,46,"2",30,NA,NA,12,9
"Dee Winters","LB","DAL",14,4.67,1.05,0.0182,3.86,5.85,-0.755,0.325,-2.55,215,103,410,27,"1",25,NA,NA,2,3
"Dalton Kincaid","TE","BUF",7,8.57,1.14,0.0433,7.06,9.75,-0.757,-0.575,-0.691,216,194,207,17,"5",26,NA,NA,31,3
"Wil Lutz","K","DEN",10,7.37,1.09,0.168,6.1,8.47,-0.76,0,-1.17,217,130,244,19,"2",32,NA,NA,20,10
"Jevon Holland","DB","NYG",8,4.38,1.77,0.000586,3.32,5.75,-0.773,-0.998,-0.969,218,260,222,47,"2",26,NA,NA,83,5
"Alex Singleton","LB","DEN",10,4.65,2.9,0.0825,2.82,8.02,-0.774,-0.72,-0.374,219,223,174,28,"1",32,NA,NA,81,11
"Jalen Thompson","DB","DAL",14,4.38,1.61,0.0664,3.22,6.21,-0.774,-1.1,-0.504,220,293,191,48,"2",28,NA,NA,67,7
"Brenton Strange","TE","JAC",7,8.53,1.32,0.429,6.55,9.99,-0.8,-1.09,-0.448,221,288,182,18,"6",25,NA,NA,46,3
"Josh Sweat","DL","ARI",14,3.44,0.676,0.0466,2.82,4.08,-0.812,-0.695,-1.08,222,213,238,17,"3",29,NA,NA,5,8
"Eagles","DST","PHI",10,5.27,0.708,0.21,4.19,6.05,-0.838,-0.951,-1.27,223,256,258,8,"6",NA,NA,NA,52,NA
"Keisean Nixon","DB","GB",11,4.32,0.663,0.0126,3.67,4.79,-0.84,-0.649,-1.92,224,203,323,49,"2",29,NA,NA,9,7
"Derek Stingley Jr.","DB","HOU",8,4.3,0.495,0.0146,4.01,4.69,-0.853,-0.313,-2.03,225,165,342,50,"2",25,NA,NA,3,4
"Dre Greenlaw","LB","SF",8,4.57,2.11,0.000554,2.79,6.81,-0.856,-0.751,-1.59,226,224,296,29,"1",29,NA,NA,32,7
"Edgerrin Cooper","LB","GB",11,4.57,2.22,0.0197,2.93,7.08,-0.857,-0.612,-1.32,227,196,262,30,"1",24,NA,NA,37,2
"Andrew Van Ginkel","DL","MIN",6,3.39,1.15,0.286,2.47,4.65,-0.859,-1.04,-0.518,228,280,194,18,"3",31,NA,NA,69,7
"Daxton Hill","DB","CIN",6,4.29,1.24,0.00618,3.51,5.72,-0.867,-0.811,-0.992,229,235,225,51,"2",25,NA,NA,40,4
"Dillon Thieneman","DB","CHI",10,4.28,1.42,0.00278,2.98,5.65,-0.874,-1.34,-1.06,230,330,235,52,"2",22,NA,NA,53,0
"Terrel Bernard","LB","BUF",7,4.55,2.25,0.0601,2.88,7.08,-0.876,-0.662,-1.32,231,208,263,31,"1",27,NA,NA,39,4
"A.J. Haulcy","DB","IND",13,4.28,1.27,0.00875,3.52,5.26,-0.876,-0.804,-1.45,232,233,278,53,"2",22,NA,NA,43,0
"Tyjae Spears","RB","TEN",9,8.29,0.67,0.259,7.33,8.81,-0.881,0.619,-1.92,233,88,321,37,"9",25,NA,NA,6,3
"A.J. Terrell","DB","ATL",11,4.27,1.3,0.0141,3.17,5.64,-0.885,-1.15,-1.07,234,306,237,54,"2",27,NA,NA,47,6
"D.J. Reed","DB","DET",6,4.26,1.01,0.00784,3.65,5.44,-0.899,-0.664,-1.28,235,209,259,55,"2",29,NA,NA,19,8
"Jalen Pitre","DB","HOU",8,4.25,1.21,0.00323,3.41,5.63,-0.907,-0.908,-1.08,236,250,239,56,"2",27,NA,NA,36,4
"Josh Metellus","DB","MIN",6,4.25,2.01,0.0355,2.73,6.5,-0.91,-1.59,-0.22,237,374,157,57,"2",28,NA,NA,93,6
"Daniel Carlson","K","NO",8,7.21,1.29,0.0639,5.32,7.97,-0.928,-0.774,-1.66,238,228,301,20,"2",31,NA,NA,30,8
"Azeez Al-Shaair","LB","HOU",8,4.49,2.33,0.0048,2.87,7.17,-0.936,-0.667,-1.23,239,210,253,32,"1",29,NA,NA,46,7
"Devin Lloyd","LB","CAR",5,4.48,1.68,0.0433,3.32,6.41,-0.941,-0.223,-1.99,240,155,328,33,"1",27,NA,NA,12,4
"Amani Hooker","DB","TEN",9,4.21,1.2,0.0172,3.17,5.45,-0.946,-1.15,-1.26,241,307,257,58,"2",28,NA,NA,31,7
"Ty Okada","DB","SEA",11,4.19,1.13,0.0754,3.51,5.07,-0.963,-0.805,-1.65,242,234,300,59,"2",27,NA,NA,29,3
"Robert Spillane","LB","NE",11,4.44,3.14,0.00683,2.71,8.1,-0.985,-0.829,-0.301,243,239,167,34,"1",30,NA,NA,91,8
"Demetrius Knight","LB","CIN",6,4.43,1.64,0.0185,3.27,6.31,-0.991,-0.272,-2.09,244,157,347,35,"1",26,NA,NA,9,1
"Chad Ryland","K","ARI",14,7.14,1.84,0.000942,4.47,8.46,-0.992,-1.63,-1.17,245,382,246,21,"2",26,NA,NA,83,3
"Riley Patterson","K","MIA",6,7.14,1.53,0.051,4.98,8.45,-0.993,-1.12,-1.18,246,300,247,22,"2",27,NA,NA,47,5
"Alex Anzalone","LB","TB",10,4.41,1.78,0.00286,3.07,6.41,-1.01,-0.466,-1.99,247,186,327,36,"1",31,NA,NA,18,9
"Demario Davis","LB","NYJ",13,4.41,3.09,0.0315,2.52,8.01,-1.01,-1.02,-0.388,248,275,176,37,"1",37,NA,NA,89,14
"Deebo Samuel","WR","SF",8,9.45,1.33,0.132,7.61,10.5,-1.03,-0.676,-1.67,249,211,303,45,"8",30,NA,NA,26,7
"Eddy Pineiro","K","SF",8,7.09,1.54,0.105,4.86,8.11,-1.04,-1.23,-1.52,253,320,284,23,"3",30,NA,NA,53,8
"Divine Deablo","LB","ATL",11,4.38,2.61,0.0828,2.53,7.36,-1.04,-1.01,-1.04,252,268,232,38,"1",28,NA,NA,67,5
"Trent McDuffie","DB","LAR",11,4.12,1.2,0.00489,3.45,5.52,-1.04,-0.866,-1.19,250,244,249,60,"2",25,NA,NA,34,4
"Packers","DST","GB",11,5.06,1.53,0.0473,3.45,7.27,-1.05,-1.68,-0.0497,254,384,133,9,"7",NA,NA,NA,99,NA
"Dolphins","DST","MIA",6,5.02,1.13,0.0565,4.13,6.85,-1.1,-1.01,-0.466,256,265,186,10,"7",NA,NA,NA,87,NA
"Jihaad Campbell","LB","PHI",10,4.3,2.38,0.0685,2.77,7.06,-1.13,-0.772,-1.34,262,227,265,39,"2",22,NA,NA,51,1
"Jacory Croskey-Merritt","RB","WAS",7,8.03,1.32,0.025,6.19,9.35,-1.14,-0.52,-1.37,263,188,268,38,"9",25,NA,NA,30,1
"Jalen Redmond","DL","MIN",6,3.1,1.7,0.000305,1.93,4.27,-1.14,-1.58,-0.896,264,371,219,19,"3",27,NA,NA,97,4
"Derrick Brown","DL","CAR",5,3.1,1.56,0.00152,2.03,4.17,-1.14,-1.48,-0.993,265,350,227,20,"3",28,NA,NA,92,6
"Drake Maye","QB","NE",11,17.1,2.21,0.318,15,20.5,-1.15,0,-0.176,266,130,148,14,"3",24,NA,NA,56,2
"Matt Gay","K","LVR",13,6.99,1.68,0.278,5.07,8.38,-1.15,-1.03,-1.25,268,276,255,24,"3",32,NA,NA,73,7
"Cardinals","DST","ARI",14,4.96,0.586,0.00874,4.24,5.76,-1.15,-0.9,-1.56,269,249,289,11,"7",NA,NA,NA,26,NA
"Leonard Williams","DL","SEA",11,3.1,0.849,0.102,2.52,3.68,-1.15,-0.994,-1.48,267,259,280,21,"3",32,NA,NA,10,11
"Khalil Shakir","WR","BUF",7,9.32,1.21,0.135,8.19,11.2,-1.16,-0.0922,-0.983,270,139,223,46,"8",26,NA,NA,20,4
"Rams","DST","LAR",11,4.95,0.675,0.000789,4.05,5.76,-1.16,-1.09,-1.56,271,290,288,12,"7",NA,NA,NA,45,NA
"Falcons","DST","ATL",11,4.95,0.854,0.0423,4.13,5.97,-1.16,-1.01,-1.35,272,269,266,13,"8",NA,NA,NA,74,NA
"Jordan Mason","RB","MIN",6,8,0.951,0.469,6.71,9.24,-1.17,0,-1.48,273,130,281,39,"9",27,NA,NA,19,4
"Raiders","DST","LVR",13,4.91,1.07,0.0582,3.65,6.33,-1.2,-1.49,-0.989,277,351,224,14,"9",NA,NA,NA,84,NA
"Patrick Queen","LB","PIT",9,4.23,2.47,0.0422,2.52,7.06,-1.2,-1.02,-1.34,274,273,264,40,"2",27,NA,NA,61,6
"T.J. Hockenson","TE","MIN",6,8.1,0.421,0.162,7.64,8.67,-1.23,0,-1.77,279,130,310,19,"6",29,NA,NA,1,7
"CJ Allen","LB","IND",13,4.19,2.26,0.00902,2.83,5.93,-1.24,-0.711,-2.46,282,217,397,41,"2",21,NA,NA,40,0
"Jalen Carter","DL","PHI",10,3,NA,0.0273,NA,NA,-1.25,NA,NA,284,NA,NA,22,"3",25,NA,NA,NA,3
"Drue Tranquill","LB","KC",5,4.18,2.4,0.0508,2.62,6.96,-1.25,-0.921,-1.44,283,253,276,42,"2",31,NA,NA,56,7
"Steelers","DST","PIT",9,4.85,0.6,0.0448,4.05,5.56,-1.26,-1.09,-1.76,285,289,308,15,"10",NA,NA,NA,29,NA
"Tommy Togiai","DL","HOU",8,2.97,1.59,0.0195,1.72,4.72,-1.28,-1.79,-0.441,286,394,180,23,"3",26,NA,NA,95,5
"Jayden Reed","WR","GB",11,9.18,1.19,0.0704,7.59,10.6,-1.29,-0.695,-1.58,287,214,295,47,"8",26,NA,NA,19,3
"Byron Young","DL","LAR",11,2.95,1.48,0.11,1.93,3.97,-1.29,-1.58,-1.19,289,373,248,24,"4",28,NA,NA,85,3
"Kaden Elliss","LB","NO",8,4.13,2.5,0.0804,2.71,7.04,-1.3,-0.83,-1.36,291,240,267,43,"2",31,NA,NA,65,7
"Browns","DST","CLE",11,4.8,0.672,0.00609,4.03,5.74,-1.31,-1.11,-1.58,292,295,292,16,"10",NA,NA,NA,42,NA
"Cowboys","DST","DAL",14,4.8,1.14,0.00494,3.45,6.32,-1.31,-1.68,-0.997,293,385,228,17,"10",NA,NA,NA,90,NA
"Bengals","DST","CIN",6,4.79,0.653,0.0151,4.04,5.74,-1.32,-1.1,-1.58,294,292,294,18,"10",NA,NA,NA,39,NA
"Bears","DST","CHI",10,4.78,0.704,0.00229,4.03,5.58,-1.33,-1.11,-1.74,295,297,306,19,"10",NA,NA,NA,48,NA
"Saints","DST","NO",8,4.78,0.819,0.0404,4.12,6.1,-1.33,-1.02,-1.22,296,274,251,20,"11",NA,NA,NA,65,NA
"Stefon Diggs","WR","WAS",7,9.11,1.13,0.0126,8.17,10.9,-1.36,-0.113,-1.28,299,142,261,48,"8",32,NA,NA,14,11
"Jalen Coker","WR","CAR",5,9.1,1.45,0.0666,7.19,10.7,-1.38,-1.09,-1.43,302,291,275,49,"8",24,NA,NA,40,2
"Ravens","DST","BAL",13,4.74,0.212,0.143,4.51,4.99,-1.38,-0.63,-2.33,301,199,381,21,"12",NA,NA,NA,3,NA
"Christian Harris","LB","ATL",11,4.05,2.01,0.0255,2.53,6.3,-1.38,-1.01,-2.1,303,271,351,44,"2",25,NA,NA,25,4
"Greg Dulcich","TE","MIA",6,7.94,0.954,0.011,6.52,9.04,-1.39,-1.12,-1.4,306,301,272,20,"6",26,NA,NA,26,4
"Dalton Schultz","TE","HOU",8,7.93,0.949,0.115,6.56,8.95,-1.4,-1.08,-1.49,307,286,282,21,"6",30,NA,NA,23,8
"T.J. Watt","DL","PIT",9,2.84,1.52,0.00867,1.48,4.35,-1.4,-2.03,-0.817,309,429,213,25,"4",31,NA,NA,88,9
"Quincy Williams","LB","CLE",11,4.02,1.86,0.0202,2.82,6.18,-1.4,-0.72,-2.21,308,222,375,45,"2",30,NA,NA,21,7
"Carl Granderson","DL","NO",8,2.83,0.502,0.0267,2.36,3.29,-1.41,-1.15,-1.88,310,308,315,26,"4",29,NA,NA,1,7
"Bryce Boettcher","LB","IND",13,4,NA,0.0822,NA,NA,-1.42,NA,NA,311,NA,NA,46,"2",24,NA,NA,NA,0
"Trey Smack","K","GB",11,6.71,0.997,0.0236,5.78,7.79,-1.43,-0.315,-1.85,313,166,313,25,"3",23,NA,NA,13,0
"Romeo Doubs","WR","NE",11,9.03,1.26,0.303,6.9,9.66,-1.44,-1.38,-2.49,316,332,401,50,"8",26,NA,NA,21,4
"Laiatu Latu","DL","IND",13,2.81,0.902,0.00592,1.93,3.4,-1.44,-1.58,-1.77,315,372,309,27,"4",25,NA,NA,17,2
"Ryan Fitzgerald","K","CAR",5,6.68,1.11,0.0992,5.47,7.73,-1.45,-0.622,-1.91,318,198,320,26,"3",26,NA,NA,23,1
"Teair Tart","DL","LAC",7,2.8,0.849,0.163,2.22,3.38,-1.45,-1.29,-1.78,317,323,312,28,"4",29,NA,NA,8,6
"Kyler Murray","QB","MIN",6,16.8,2.03,0.00315,14.6,19.9,-1.46,-0.414,-0.824,319,179,214,15,"3",29,NA,NA,44,7
"Jayden Daniels","QB","WAS",7,16.8,2.07,0.322,15.5,20.3,-1.47,0.469,-0.413,320,93,177,16,"3",25,NA,NA,47,2
"SirVocea Dennis","LB","TB",10,3.92,0.991,0.145,2.98,4.78,-1.51,-0.562,-3.62,322,192,510,47,"2",26,NA,NA,1,3
"Cade Otton","TE","TB",10,7.81,1.6,0.383,5.8,9.56,-1.52,-1.84,-0.882,324,403,218,22,"7",27,NA,NA,71,4
"Buccaneers","DST","TB",10,4.59,0.828,0.138,3.29,5.28,-1.52,-1.85,-2.03,325,405,343,22,"13",NA,NA,NA,68,NA
"Nick Folk","K","ATL",11,6.58,1.88,0.851,3.83,7.6,-1.55,-2.26,-2.04,329,459,344,27,"3",41,NA,NA,87,19
"Demarcus Lawrence","DL","SEA",11,2.64,1.07,0.0119,1.72,3.76,-1.61,-1.79,-1.41,332,395,273,29,"4",34,NA,NA,58,12
"Jared Verse","DL","CLE",11,2.63,0.866,0.0253,1.91,3.56,-1.62,-1.6,-1.6,333,376,297,30,"4",25,NA,NA,14,2
"Woody Marks","RB","HOU",8,7.53,1.07,0.215,5.95,8.36,-1.63,-0.759,-2.36,334,226,387,40,"10",25,NA,NA,24,1
"Kobie Turner","DL","LAR",11,2.6,0.849,0.0495,2.02,3.18,-1.65,-1.49,-1.98,335,352,325,31,"4",27,NA,NA,10,3
"Cody Barton","LB","TEN",9,3.77,1.59,0.074,2.52,5.52,-1.65,-1.02,-2.87,336,272,436,48,"2",29,NA,NA,7,7
"Patriots","DST","NE",11,4.45,0.332,0.0332,4.02,4.88,-1.66,-1.11,-2.44,337,298,392,23,"13",NA,NA,NA,13,NA
"Vikings","DST","MIN",6,4.42,0.359,0.028,4.01,4.88,-1.69,-1.13,-2.44,338,303,394,24,"13",NA,NA,NA,19,NA
"Jonah Laulu","DL","LVR",13,2.55,1.06,0.0218,1.82,3.28,-1.7,-1.69,-1.88,339,386,316,32,"4",26,NA,NA,47,2
"Giants","DST","NYG",8,4.39,0.259,0.000354,4.11,4.71,-1.72,-1.03,-2.61,341,277,415,25,"13",NA,NA,NA,6,NA
"Bills","DST","BUF",7,4.39,0.332,0.174,4.02,4.8,-1.72,-1.12,-2.52,342,302,404,26,"14",NA,NA,NA,16,NA
"DeForest Buckner","DL","IND",13,2.53,1.34,0.0255,1.52,4.03,-1.72,-1.99,-1.13,340,420,242,33,"4",32,NA,NA,80,10
"Arvell Reese","LB","NYG",8,3.7,2.77,0.013,2.01,6.93,-1.72,-1.52,-1.47,344,368,279,49,"2",21,NA,NA,77,0
"Jalyx Hunt","DL","PHI",10,2.5,0.609,0.0881,1.92,2.99,-1.74,-1.59,-2.17,347,375,369,34,"4",25,NA,NA,2,2
"Henry To'oTo'o","LB","HOU",8,3.69,2.16,0.043,2.22,6.17,-1.74,-1.32,-2.22,346,327,376,50,"2",25,NA,NA,35,3
"Tre Tucker","WR","LVR",13,8.73,1.72,0.43,6.43,10.4,-1.75,-1.85,-1.77,348,406,311,51,"9",25,NA,NA,71,3
"Akeem Davis-Gaither","LB","IND",13,3.64,2.08,0.0201,2.51,6.06,-1.78,-1.03,-2.33,353,279,382,51,"2",28,NA,NA,26,6
"Bryce Young","QB","CAR",5,16.5,2.62,0.0477,13.6,20.1,-1.79,-1.44,-0.659,355,347,205,17,"3",25,NA,NA,68,3
"Drake Thomas","LB","SEA",11,3.62,1.56,0.0226,2.37,5.33,-1.8,-1.16,-3.07,358,312,454,52,"2",26,NA,NA,5,3
"Winston Reid","LB","CLE",11,3.6,NA,0.0707,NA,NA,-1.82,NA,NA,359,NA,NA,53,"2",27,NA,NA,NA,4
"Jordan Davis","DL","PHI",10,2.42,1.98,0.00473,1.22,3.94,-1.83,-2.29,-1.22,360,461,252,35,"4",26,NA,NA,99,4
"Patrick Mahomes","QB","KC",5,16.4,2.77,0.146,13.9,20.9,-1.84,-1.07,0.219,362,285,123,18,"3",30,NA,NA,74,9
"Dallas Turner","DL","MIN",6,2.41,1.54,0.00974,1.22,4.12,-1.84,-2.29,-1.04,361,462,230,36,"4",23,NA,NA,90,2
"Rachaad White","RB","WAS",7,7.32,0.895,0.0891,6.51,8.56,-1.85,-0.199,-2.16,365,151,367,41,"10",27,NA,NA,17,4
"Milton Williams","DL","NE",11,2.4,1.13,0.0502,1.62,3.18,-1.85,-1.89,-1.98,364,410,326,37,"4",27,NA,NA,64,5
"Jets","DST","NYJ",13,4.22,0.609,0.0292,3.27,4.74,-1.89,-1.87,-2.58,369,408,413,27,"14",NA,NA,NA,32,NA
"Christian Rozeboom","LB","TB",10,3.53,2.33,0.0599,2.13,5.33,-1.89,-1.41,-3.07,370,335,452,54,"2",29,NA,NA,44,6
"Pat Freiermuth","TE","PIT",9,7.43,0.872,0.286,6.71,8.8,-1.9,-0.931,-1.64,373,255,299,23,"7",27,NA,NA,17,5
"Ed Oliver","DL","BUF",7,2.35,1.06,0.000305,1.62,3.08,-1.9,-1.89,-2.08,371,411,346,38,"4",28,NA,NA,49,7
"Malcolm Roach","DL","DEN",10,2.35,1.06,0,1.62,3.08,-1.9,-1.89,-2.08,371,411,346,38,"4",28,NA,NA,49,6
"Devonte Wyatt","DL","GB",11,2.35,1.06,0,1.62,3.08,-1.9,-1.89,-2.08,371,411,346,38,"4",28,NA,NA,49,4
"Lukas Van Ness","DL","GB",11,2.35,0.919,0.0157,1.72,2.98,-1.9,-1.79,-2.18,372,396,370,39,"4",25,NA,NA,24,3
"Aaron Donald","DL","LAR",11,2.34,1.2,0.0363,1.61,3.26,-1.91,-1.9,-1.9,374,412,318,40,"4",35,NA,NA,73,12
"Colts","DST","IND",13,4.19,0.72,0.108,3.08,4.79,-1.92,-2.06,-2.53,375,433,406,28,"15",NA,NA,NA,55,NA
"Blake Corum","RB","LAR",11,7.23,0.519,0.214,6.62,7.68,-1.94,-0.0984,-3.05,376,141,451,42,"10",25,NA,NA,4,2
"Cameron Jordan","DL","NO",8,2.3,NA,0.0303,NA,NA,-1.95,NA,NA,378,NA,NA,41,"4",37,NA,NA,NA,15
"Devin White","LB","DET",6,3.47,1.91,0.00474,2.32,4.94,-1.95,-1.22,-3.45,379,318,491,55,"2",28,NA,NA,23,7
"Eric Wilson","LB","MIN",6,3.46,2.08,0.0649,2.11,5.88,-1.96,-1.42,-2.52,381,342,403,56,"2",31,NA,NA,28,9
"C.J. Stroud","QB","HOU",8,16.3,1.88,0.0545,14.4,18.6,-1.98,-0.655,-2.16,383,205,368,19,"3",24,NA,NA,29,3
"Donovan Ezeiruaku","DL","DAL",14,2.27,1.12,0.152,1.18,3.09,-1.98,-2.33,-2.08,382,474,345,42,"4",23,NA,NA,61,1
"Ventrell Miller","LB","JAC",7,3.4,1.54,0.057,2.55,5.2,-2.02,-0.985,-3.2,388,258,472,57,"2",27,NA,NA,4,3
"Commanders","DST","WAS",7,4.08,0.309,0.238,3.72,4.53,-2.03,-1.42,-2.79,389,339,427,29,"16",NA,NA,NA,10,NA
"Aaron Rodgers","QB","PIT",9,16.2,1.61,0.119,14.2,18.2,-2.04,-0.85,-2.52,390,243,402,20,"3",42,NA,NA,18,21
"Christian Elliss","LB","NE",11,3.34,1.65,0.0395,2.12,5.21,-2.08,-1.42,-3.19,394,340,469,58,"2",27,NA,NA,11,5
"Frankie Luvu","LB","WAS",7,3.3,1.7,0.189,2.02,5.21,-2.12,-1.52,-3.19,397,364,470,59,"2",29,NA,NA,16,8
"Travon Walker","DL","JAC",7,2.12,0.92,0.0148,1.32,3.06,-2.13,-2.19,-2.1,399,446,350,43,"4",25,NA,NA,25,4
"Justin Madubuike","DL","BAL",13,2.1,1.41,0.00591,1.13,3.07,-2.14,-2.38,-2.09,402,481,348,44,"4",28,NA,NA,83,6
"Alvin Kamara","RB","NO",8,7.02,2.78,0.208,4.32,10.6,-2.15,-2.4,-0.0753,404,482,134,43,"10",31,NA,NA,90,9
"Gregory Rousseau","DL","BUF",7,2.1,0.931,0.0115,1.41,3.15,-2.15,-2.1,-2.01,403,436,331,45,"4",26,NA,NA,31,5
"Malik Willis","QB","MIA",6,16.1,1.66,0.0256,14.5,18.5,-2.16,-0.526,-2.24,405,189,379,21,"4",27,NA,NA,24,4
"Da'Ron Payne","DL","WAS",7,2.09,0.905,0.00932,1.6,3.14,-2.16,-1.91,-2.02,407,414,337,46,"4",29,NA,NA,19,8
"Boye Mafe","DL","CIN",6,2.09,0.905,0,1.6,3.14,-2.16,-1.91,-2.02,407,414,337,46,"4",27,NA,NA,19,4
"Montez Sweat","DL","CHI",10,2.08,0.918,0.0186,1.51,3.14,-2.17,-2.01,-2.02,409,423,336,47,"5",30,NA,NA,22,7
"Tyler Shough","QB","NO",8,16.1,1.98,0.0265,13.6,18.6,-2.18,-1.41,-2.1,411,333,353,22,"4",26,NA,NA,38,1
"Jerry Jeudy","WR","CLE",11,8.3,1.12,0.0449,7.13,9.6,-2.18,-1.15,-2.56,410,309,411,52,"9",27,NA,NA,13,6
"Oronde Gadsden","TE","LAC",7,7.14,2.24,0.621,4.13,9.87,-2.19,-3.5,-0.571,413,628,196,24,"7",23,NA,NA,97,1
"Mason Graham","DL","CLE",11,2.06,0.976,0.0281,1.31,3.15,-2.19,-2.2,-2.01,414,447,332,48,"5",23,NA,NA,41,1
"Sam Darnold","QB","SEA",11,16.1,1.95,0.014,13,17.9,-2.21,-2.02,-2.8,416,428,429,23,"4",29,NA,NA,35,8
"Daniel Jones","QB","IND",13,16.1,2.93,0.217,13.3,20.7,-2.22,-1.76,0,419,392,130,24,"4",29,NA,NA,79,7
"Xavier Worthy","WR","KC",5,8.25,0.665,0.155,7.29,8.89,-2.22,-0.998,-3.27,420,261,476,53,"9",23,NA,NA,1,2
"Rueben Bain Jr.","DL","TB",10,2.03,1.09,0.00424,1.03,3.07,-2.22,-2.49,-2.1,418,496,349,49,"5",22,NA,NA,59,0
"Jadeveon Clowney","DL","HOU",8,2.03,0.959,0.014,1.41,3.14,-2.22,-2.1,-2.02,421,437,338,50,"5",33,NA,NA,34,12
"Chop Robinson","DL","MIA",6,2.01,1.3,0.0113,0.83,3.26,-2.24,-2.68,-1.91,423,532,319,51,"5",23,NA,NA,78,2
"Calijah Kancey","DL","TB",10,2,NA,0.00978,NA,NA,-2.25,NA,NA,424,NA,NA,52,"5",25,NA,NA,NA,3
"Colby Wooden","DL","NO",8,2,NA,0,NA,NA,-2.25,NA,NA,424,NA,NA,52,"5",25,NA,NA,NA,3
"Jermaine Johnson","DL","TEN",9,1.99,1.18,0.00129,0.926,3.16,-2.26,-2.58,-2,427,513,330,53,"5",27,NA,NA,71,4
"Bradley Chubb","DL","BUF",7,1.99,1.05,0.00111,1.07,3.06,-2.26,-2.44,-2.1,428,495,352,54,"5",30,NA,NA,46,8
"YaYa Diaby","DL","TB",10,1.99,0.971,0.0104,1.21,3.05,-2.26,-2.3,-2.11,430,463,354,55,"5",27,NA,NA,36,3
"Panthers","DST","CAR",5,3.84,0.118,0.0488,3.71,3.99,-2.27,-1.43,-3.33,431,343,479,30,"17",NA,NA,NA,1,NA
"Quinnen Williams","DL","DAL",14,1.98,0.953,0.0404,1.26,3.05,-2.27,-2.25,-2.11,433,458,355,56,"5",28,NA,NA,32,7
"Austin Booker","DL","CHI",10,1.94,1.03,0.0095,1.31,3.14,-2.31,-2.21,-2.03,437,450,340,57,"5",23,NA,NA,44,2
"Derrick Barnes","LB","DET",6,3.11,1.78,0.0174,1.77,5.11,-2.31,-1.77,-3.29,436,393,478,60,"2",27,NA,NA,18,5
"Jacob Rodriguez","LB","MIA",6,3.11,3.29,0,0.473,6.82,-2.31,-3.07,-1.58,436,596,293,60,"2",24,NA,NA,95,0
"Chiefs","DST","KC",5,3.79,0.621,0.633,3.03,4.48,-2.32,-2.11,-2.84,438,439,433,31,"18",NA,NA,NA,35,NA
"George Karlaftis","DL","KC",5,1.93,0.985,0.0185,1.21,3.05,-2.32,-2.3,-2.12,439,465,357,58,"5",25,NA,NA,42,4
"Jaelan Phillips","DL","CAR",5,1.91,1.12,0.00904,1.02,3.15,-2.34,-2.49,-2.02,441,497,334,59,"5",27,NA,NA,63,5
"Zach Allen","DL","DEN",10,1.9,NA,0.000277,NA,NA,-2.35,NA,NA,444,NA,NA,60,"5",29,NA,NA,NA,7
"Davon Hamilton","DL","JAC",7,1.9,NA,0,NA,NA,-2.35,NA,NA,444,NA,NA,60,"5",29,NA,NA,NA,6
"TreVeyon Henderson","RB","NE",11,6.81,3.32,0.825,2.15,10.7,-2.36,-4.56,0,448,669,130,44,"11",23,NA,NA,94,1
"Matthew Golden","WR","GB",11,8.1,1.51,0.134,5.68,9.28,-2.38,-2.61,-2.87,450,520,435,54,"9",23,NA,NA,50,1
"Tyler Bass","K","BUF",7,5.73,1.65,0.0337,3.73,7.62,-2.4,-2.37,-2.02,455,480,335,28,"3",29,NA,NA,70,6
"Ben Sauls","K","FA",NA,5.7,NA,0.0702,NA,NA,-2.43,NA,NA,457,NA,NA,29,"3",25,NA,NA,NA,1
"Bo Nix","QB","DEN",10,15.8,3.11,0.232,13.9,21.1,-2.44,-1.16,0.34,459,311,118,25,"4",26,NA,NA,88,2
"Andres Borregales","K","NE",11,5.63,1.32,0.0977,3.96,7.04,-2.5,-2.13,-2.59,465,442,414,30,"4",23,NA,NA,37,1
