player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Kirk Cousins,ATL,QB,10700,weighted,270.488556317564,14.6981748735198,1.85279088689992,0.231198567375307,0.791310008136696,0.158650337031138,5.28657968150645,1.83315846891653,0.0551586655817738,0.0536911280878165,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,2024,9
Tua Tagovailoa,MIA,QB,14778,weighted,248.789177031268,20.8854226711542,1.23927583401139,0.243875654599113,0.862917005695687,0.113261932267948,8.01466639544345,1.5679024172843,0.0466069975589911,0.0465347369618018,0.177540683482506,0.035012933906211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-02,,,2024,9
Geno Smith,SEA,QB,11150,weighted,263.209729745438,10.0318041131168,1.31384865744508,0.260128353545687,0.907298616761595,0.0875372933917927,16.8784057886784,2.53103465751906,0.0985475996745321,0.0468819313625457,0.134578925956062,0.0249249207469265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1990-10-10,,,2024,9
Dak Prescott,DAL,QB,12620,weighted,259.7982546786,14.2508248964212,1.8509967453214,0.214477887601551,0.88180227827502,0.0990030764538701,9.76868243635941,1.83758098735744,0.0905166802278275,0.0710847852374737,0.140221724979658,0.0306675132399054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1993-07-29,,,2024,9
Jordan Love,GB,QB,14782,weighted,246.275586423341,18.6277088124718,1.79274206672091,0.19701172735636,0.706643612693246,0.351328460138486,12.4064111356504,3.78679865786906,0.101729048006509,0.0789647238165508,0.134578925956062,0.0249249207469265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-11-02,Q,Groin,2024,9
Derek Carr,NO,QB,11644,weighted,239.648269208416,18.9528156870154,1.37231082180635,0.332151077454582,0.572835638730675,0.306236176083375,5.33502092293386,0.944497086190704,0.0619121236777868,0.0453764998551196,0.16553295362083,0.0305569240587169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-03-28,,,2024,9
Patrick Mahomes,KC,QB,13116,weighted,246.062640358015,21.0751598969277,1.40221318144833,0.334821353280364,0.617632221318145,0.314676024834846,23.7873422062071,2.31724954781994,0.127693246541904,0.0793014142571199,0.151507323026851,0.0428384179788399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,2024,9
Josh Allen,BUF,QB,13589,weighted,238.441559920958,21.579997097482,1.82363303498779,0.224129775936423,0.6673311635476,0.323022690449843,31.99760141811,1.61990574107333,0.552034174125305,0.210709008672987,0.260581773799837,0.0289547184692824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1996-05-21,,,2024,9
Matthew Stafford,LAR,QB,9431,weighted,255.042235266767,6.91478833677097,1.53257526444264,0.34257746673259,0.643506916192026,0.331955686298345,3.85793095431826,1.31517725991414,0.034613506916192,0.0441381682035427,0.169045972335232,0.031223602877783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,2024,9
Matthew Stafford,LAR,QB,9431,weighted,255.042235266767,6.91478833677097,1.53257526444264,0.34257746673259,0.643506916192026,0.331955686298345,3.85793095431826,1.31517725991414,0.034613506916192,0.0441381682035427,0.169045972335232,0.031223602877783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,2003-05-23,,,2024,9
Bo Nix,DEN,QB,16582,weighted,223.298761478554,22.234625519063,1.14694467046379,0.13841977366025,0.77919853539463,0.185099304458636,24.6659548994537,3.62224469835089,0.231273393002441,0.123986764344099,0.140221724979658,0.0306675132399054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2000-02-25,,,2024,9
Jayden Daniels,WAS,QB,16581,weighted,228.924908171568,20.8536836737823,1.20778275020342,0.271397474770469,0.387152156224573,0.284057032948431,51.5873160525398,7.55278001952012,0.517542717656631,0.218532986183394,0.163403173311635,0.029369080937427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2000-12-18,,,2024,9
