player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Patrick Mahomes,KC,QB,13116,weighted,304.043186813187,11.2640304935489,2.76793956043956,0.305818754830091,0.349258241758242,0.268989122222079,18.9027568681319,0.653801061637409,0.15711714632735,0.114775284087331,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,,13
Deshaun Watson,HOU,QB,13113,weighted,269.635370879121,15.5398660090651,1.96717032967033,0.141707752047357,0.773626373626374,0.202075551962196,28.699467032967,1.95659338508479,0.17259411343312,0.134346069322501,0.106524725274725,0.0289801422418607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-14,,,,13
Russell Wilson,SEA,QB,10703,weighted,272.969601648352,7.45565999532125,2.12895604395604,0.180380619651524,0.472912087912088,0.327371765273023,28.6447582417582,2.05015207622646,0.0909482613711781,0.067274728179629,0.17415293040293,0.0161000790232559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-11-29,,,,13
Jared Goff,LAR,QB,12611,weighted,273.798887362637,11.9750178321451,1.84126373626374,0.233507692721903,0.903914835164835,0.0801817952503404,7.28781318681319,3.0263398371038,0.0809212476893054,0.061972980435316,0.296611721611722,0.0644003160930237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1994-10-14,,,,13
Justin Herbert,LAC,QB,14779,weighted,275.458988326848,11.2240865341924,1.92433852140078,0.0735435856458718,0.867470817120623,0.124595351186555,14.6530155642023,0.625681911079448,0.103606835877708,0.103121776864369,0.1340953307393,0.028560805545315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-10,,,,13
Aaron Rodgers,GB,QB,7836,weighted,270.780302197802,11.3861882951309,2.0629532967033,0.147942392985503,0.257637362637363,0.181808918161032,11.1648351648352,1.59549843271714,0.0713261697774204,0.0505555056142298,0.17415293040293,0.0161000790232559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,,,,13
Philip Rivers,IND,QB,7394,weighted,275.213653846154,6.48287634074546,1.86337912087912,0.231939154726937,0.631263736263736,0.452814542999657,1.41665384615385,1.01356420625319,0.0079821428571428,0.0138604722210253,0.0710164835164835,0.0193200948279071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-12-08,,,,13
Ben Roethlisberger,PIT,QB,7401,weighted,267.752664835165,15.14315878078,1.93075549450549,0.0958958531705661,0.575631868131868,0.400921004676374,3.01662225274725,2.1671553230723,0.0516826923076923,0.0430399440093832,0.0516941391941392,0.0322001580465118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1982-03-02,Q,Knee,2020.0,13
Matt Ryan,ATL,QB,9099,weighted,264.065467032967,13.4261336378677,1.72813186813187,0.350968222104592,0.872953296703297,0.139898898144312,5.17783791208791,1.51997020997391,0.0085225430497337,0.0138055614910317,0.17415293040293,0.0161000790232559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1985-05-17,,,,13
Derek Carr,LVR,QB,11644,weighted,267.889148351648,8.70370611366861,1.93925824175824,0.149671446395389,0.65478021978022,0.252835200434999,7.88533104395604,0.663284104645411,0.0743698441469264,0.0531233179255427,0.322458791208791,0.0483002370697678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-03-28,,,,13
Matthew Stafford,DET,QB,9431,weighted,259.624175824176,10.0702805450801,1.47432692307692,0.430365021767438,0.787582417582418,0.165666033210004,6.38225274725275,1.73795636959411,0.020602967032967,0.0371208766723485,0.17415293040293,0.0161000790232559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,,13
Kirk Cousins,MIN,QB,10700,weighted,261.253145604396,7.47002130846792,2.01548076923077,0.0336248935587213,0.748997252747253,0.177320580766759,6.52326785714286,0.528023708337267,0.0774221972614731,0.0559571474430152,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,,13
Nick Mullens,SF,QB,13968,weighted,246.886595330739,19.0740940808185,1.20408560311284,0.290968000658785,0.914941634241245,0.0867109013213109,2.22597276264591,2.28911113793358,0.0293482490272374,0.0356880425477501,0.2659046692607,0.0285608055453149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-03-21,,,,13
Mike Glennon,FA,QB,11152,weighted,241.614552529183,20.011614157455,1.25830739299611,0.264769211845982,0.967704280155642,0.149273407582794,4.95272373540856,2.02948820409849,0.0274396887159533,0.0363307021142273,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1989-12-12,,,,13
Josh Allen,BUF,QB,13589,weighted,249.889684065934,15.0865951010535,1.78376373626374,0.279323171184809,0.566785714285714,0.392895749257492,32.9267857142857,4.22552017235479,0.266642911543902,0.190669214642878,0.361229395604396,0.0241501185348839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1996-05-21,,,,13
Ryan Tannehill,TEN,QB,10697,weighted,248.01418956044,12.19045051353,1.9425,0.124892461789537,0.411524725274725,0.323440732015281,13.9571442307692,0.686762722774599,0.080979475276374,0.0571827926485848,0.12584706959707,0.0161000790232559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-07-27,,,,13
Alex Smith,WAS,QB,7813,weighted,231.581342412451,28.8999364343505,0.980233463035019,0.166694544900084,0.474708171206226,0.507254533010812,6.02326848249027,3.00392933479328,0.0197328174676702,0.0258958733990466,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1984-05-07,,,,13
Andy Dalton,DAL,QB,10313,weighted,241.117548638132,11.6356440922338,1.56482490272374,0.417192963880792,0.959280155642023,0.0739505147577821,9.57334630350195,1.77834307050399,0.073284753749948,0.0761164367208602,0.254539559014267,0.0380810740604199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1987-10-29,,,,13
Kyler Murray,ARI,QB,14056,weighted,231.923695054945,22.3334439418464,1.13559065934066,0.192891946791959,0.852403846153846,0.127438595271345,41.2090916895604,2.14220254532251,0.645344957689002,0.250594761360434,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,1997-08-07,,,,13
