player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Patrick Mahomes,KC,QB,13116,weighted,255.634440311519,21.8248704817053,1.87306753458096,0.255926584923527,0.614479251423922,0.317245865824935,23.9779588515634,1.73832213047732,0.0971521562245728,0.0465682530894053,0.139499593165175,0.045736693190714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,2024,1
C.J. Stroud,HOU,QB,16150,weighted,271.25690805533,14.4492978895978,1.87953213995118,0.222877916980236,0.52986981285598,0.306491654895113,11.4580739276996,0.787719072739462,0.107721724979658,0.0832617847354404,0.182349471114727,0.013259192618941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,2001-10-03,,,2024,1
Justin Herbert,LAC,QB,14779,weighted,234.837427060328,6.55949116198938,1.56832384052075,0.349885287556719,0.557034174125305,0.29958878393042,16.480466116471,2.79125987156565,0.108486574450773,0.0840753730468389,0.167632221318145,0.0420796683463006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-10,,,2024,1
Matthew Stafford,LAR,QB,9431,weighted,270.728395908404,6.18330155375406,1.79436940602116,0.172431400669373,0.875793327908869,0.134929630885976,3.93665233058235,0.571362901209771,0.0278844589096827,0.0398999155664019,0.125392595606184,0.0294021599083161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,2024,1
Matthew Stafford,LAR,QB,9431,weighted,270.728395908404,6.18330155375406,1.79436940602116,0.172431400669373,0.875793327908869,0.134929630885976,3.93665233058235,0.571362901209771,0.0278844589096827,0.0398999155664019,0.125392595606184,0.0294021599083161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,2003-05-23,,,2024,1
Jared Goff,DET,QB,12611,weighted,266.608597582239,5.78148418233036,1.90343775427177,0.113733371269625,0.730504475183076,0.204908001693162,3.33377775194699,0.796946654221829,0.0592921074043938,0.0454171136027585,0.169045972335232,0.031223602877783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1994-10-14,,,2024,1
Tua Tagovailoa,MIA,QB,14778,weighted,263.208674880855,15.6295101246064,1.69307160292921,0.348264789315194,0.84573230268511,0.1082277152079,5.90287574102057,0.528876145025478,0.0158909682668836,0.0286217520475645,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-02,,,2024,1
Kirk Cousins,ATL,QB,10700,weighted,246.209379867488,13.4641324371805,1.56727013832384,0.324695150867846,0.75993490642799,0.188246879007899,6.9555381843543,1.96995260464503,0.0752156224572823,0.0677598618062417,0.223181448331977,0.0367079565348968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,2024,1
Joe Burrow,CIN,QB,14777,weighted,249.886211205393,16.1633656092307,1.87249796582587,0.135392161453515,0.658763222131814,0.34159494469199,12.028086713937,2.40609873444267,0.105101708706265,0.0820172166637568,0.142320992676973,0.0490035998471936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1996-12-10,,,2024,1
Josh Allen,BUF,QB,13589,weighted,256.507601999303,6.65388146919235,1.8826525630594,0.282790791556816,0.900785191212368,0.0996957664252837,38.4212885040102,5.46578764994343,0.723852725793328,0.15928717671544,0.257760374288039,0.0289059489788171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1996-05-21,,,2024,1
