player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Matt Ryan,ATL,QB,9099,weighted,313.8997686524,31.3250831715053,1.64574898785425,0.275599105429303,0.832967032967033,0.13530201008172,6.12307692307692,0.700710743695625,0.050673747092024,0.0504034881452462,0.46406015037594,0.304912773705787,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1985-05-17,,,,3
Drew Brees,NO,QB,4925,weighted,303.924233661076,25.3783689245032,1.76778484673222,0.430668540455188,0.895026026604974,0.100604781590936,2.61873915558126,1.39545522677457,0.0895373313081463,0.0617742207894314,0.232648930017351,0.0431245024011709,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,1979-01-15,,,,3
Ben Roethlisberger,PIT,QB,7401,weighted,297.441816078658,24.5693316105886,1.92550607287449,0.152045949397682,0.92325043377675,0.0834864576840566,3.56957779063042,0.899941889989369,0.0261392347264923,0.0458307589555053,0.204222093695778,0.0724023748759949,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1982-03-02,,,,3
Philip Rivers,SD,QB,7394,weighted,281.805089647195,23.4310225217803,1.87287449392713,0.133407359123289,0.915673799884326,0.110510724412282,3.97547715442452,0.762336967836412,0.213418160786582,0.429079268894334,0.204222093695778,0.0724023748759949,0.479467900520532,0.362553191450037,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-12-08,,,,3
Matthew Stafford,DET,QB,9431,weighted,269.114748409485,25.017248543505,1.62787738577212,0.261087901687317,0.939155581260844,0.148172222886011,10.1196067090804,2.87875799818797,0.114274627107392,0.0329485646630451,0.232648930017351,0.0431245024011709,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,,3
Andrew Luck,IND,QB,10695,weighted,280.17964141122,13.4324814902297,2.01393869288606,0.130543950843659,1.19230769230769,0.21176325843659,20.9688837478311,3.13108701068933,0.271255060728745,0.395289376026696,0.328426836321573,0.0406689502003626,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1989-09-12,,,,3
Kirk Cousins,WAS,QB,10700,weighted,278.644071717756,16.9485001610241,1.65858877964141,0.248029035143727,0.974725274725275,0.180566594890236,5.6294968189705,0.93008419570853,0.203087020830765,0.10197500907764,0.303238866396761,0.0733102347611053,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,,3
Ryan Tannehill,MIA,QB,10697,weighted,264.906015037594,30.5804591014753,1.72446500867554,0.252915175714134,0.796761133603239,0.156312132230529,13.903990746096,1.9144745830893,0.148668584474984,0.0512942181683637,0.203238866396761,0.0733102347611053,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-07-27,,,,3
Eli Manning,NYG,QB,7391,weighted,272.981781376518,16.3486510529505,1.91168305378832,0.136641722578393,0.855234239444766,0.166046169271075,3.01781376518219,0.787810409813629,0.0273632799948589,0.0455710251376415,0.362058993637941,0.041914069076553,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-01-03,,,,3
Aaron Rodgers,GB,QB,7836,weighted,269.734933487565,16.9310705646654,2.07588201272412,0.108590652390746,0.618276460381723,0.21199356050052,17.6792365529208,1.79854464678957,0.175281995158458,0.082275864443597,0.242163100057837,0.0431504552979918,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,,,,3
