player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Patrick Mahomes,KC,QB,13116,weighted,284.821484264913,22.9357157930074,2.00902301550023,0.125451905735136,0.789196806012212,0.132829004204942,19.0108266791921,4.14198166929525,0.0959417566932832,0.0536042059262945,0.104644199154533,0.0183483234670804,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-17,,,,7
Justin Herbert,LAC,QB,14779,weighted,296.638830436825,9.17682194856592,1.98790981681541,0.137757996742785,0.790436824800376,0.137516438756188,11.0268623767027,3.50569739221941,0.102024424612494,0.0613596016862477,0.0770314701737905,0.0284627445809689,0.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-10,,,,7
Tom Brady,TB,QB,5848,weighted,277.022912165336,19.0480749050658,1.92647252231094,0.143690144620712,0.428755284170972,0.230411594798983,1.74259746359793,1.4196604840233,0.0561202442461249,0.0461920369016387,0.172293330201973,0.0774778061171602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1977-08-03,,,,7
Joe Burrow,CIN,QB,14777,weighted,286.176881164866,13.3439006279414,2.00372475340535,0.0663024720953826,0.82874119304838,0.107710150432964,14.2061813057774,4.53145473399881,0.163508689525599,0.106586774224662,0.101773132926256,0.0209069859901484,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1996-12-10,,,,7
Derek Carr,LVR,QB,11644,weighted,263.144485674025,15.53267370062,1.75530295913574,0.258808784555099,0.864255519023016,0.166773600772549,10.0905448567403,1.71962438976362,0.0881822451855331,0.0519837522428647,0.18842179426961,0.07343526863726,0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-03-28,,,,7
Dak Prescott,DAL,QB,12620,weighted,263.57076092062,17.6391721074925,2.00787693752936,0.127131669481411,0.723602630342884,0.147396707558572,13.1280930014091,2.88964243602749,0.141310474401127,0.0820579497613741,0.224377642085486,0.0999508676405927,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1993-07-29,,,,7
Matt Ryan,IND,QB,9099,weighted,265.803711111111,10.8368804445199,1.60046666666667,0.410304334389506,0.880855555555556,0.13681629620175,3.60771111111111,2.32832876437217,0.0280555555555556,0.0443839182174431,0.340018518518518,0.0355241256112001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1985-05-17,,,,7
Tua Tagovailoa,MIA,QB,14778,weighted,255.976669798027,16.0281916968498,1.75685767966181,0.252891958072944,0.725439173320808,0.402984092185039,6.73567402536402,3.74576691596315,0.118252700798497,0.0754635703337086,0.0619715829027713,0.032325893899088,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1998-03-02,,,,7
Jimmy Garoppolo,SF,QB,11760,weighted,255.754593705965,5.56406752764571,1.7416157820573,0.286026022427597,0.835777360263034,0.106683321691103,3.83001409112259,2.03154877969068,0.0907609206200094,0.0655087464099917,0.159805072804133,0.0498098030166956,0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-11-02,,,,7
Aaron Rodgers,GB,QB,7836,weighted,251.38065288868,8.81329014336608,1.91687177078441,0.150788894923517,0.332221700328793,0.219426701935185,3.75992484734617,3.22527860787231,0.0683889149835604,0.0420957182497439,0.186349224988257,0.0774645765627169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,,,,7
