player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Tom Brady,NE,QB,5848,weighted,324.497025616698,25.8119706245019,2.45999525616698,0.430201353266717,0.338543643263757,0.191340721519147,3.78258538899431,2.40290633542019,0.0757779886148008,0.0418971516162207,0.106388045540797,0.0923040293084336,0.127526091081594,0.0482666529887346,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1977-08-03,,,,2
Drew Brees,NO,QB,4925,weighted,315.772414611006,20.0103854198736,2.23628083491461,0.515212459887703,0.728301707779886,0.395952404114879,1.61895161290323,1.43412791258521,0.0726565464895636,0.0440116846798958,0.180600569259962,0.103193445346877,0.0855052182163188,0.0096533305977469,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,1979-01-15,,,,2
Carson Palmer,ARI,QB,6929,weighted,288.618538899431,27.5132956896492,1.87007590132827,0.154993598890547,0.983406072106262,0.224491020394811,1.53270872865275,0.863740813630495,0.0187286527514232,0.0391003494681085,0.204060721062619,0.0661995084785519,0.104831593927894,0.0032177768659156,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,1979-12-27,,,,2
Kirk Cousins,WAS,QB,10700,weighted,282.021010436433,30.4692932597724,1.67407969639469,0.194325127200647,0.811546489563567,0.130904444227352,6.91495730550285,2.80283485356682,0.132485768500949,0.101899902805421,0.232987666034156,0.0762878839629185,0.0710104364326376,0.0193066611954939,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,,2
Matt Ryan,ATL,QB,9099,weighted,308.047817836812,8.92398708262777,2.24804554079696,0.275268304706237,0.57050284629981,0.321048204025925,6.50654174573055,1.53403323881795,0.0312144212523719,0.0507922308983629,0.15573624288425,0.0498458888548033,0.0661788425047438,0.0225244380614095,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1985-05-17,,,,2
Joe Flacco,BAL,QB,9064,weighted,260.151124288425,29.1192567775321,1.58284155597723,0.289522390079206,1.00012333965844,0.12447876288553,4.04256641366224,0.824403485437924,0.0905360531309298,0.0669497490691952,0.118861480075901,0.0758492929124264,0.0951684060721063,0.0032177768659156,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,1985-01-16,,,,2
Jameis Winston,TB,QB,12140,weighted,283.270123339658,25.3449132436701,1.88703510436433,0.260637507678896,0.99607210626186,0.142771308161606,12.3962571157495,2.13134485628748,0.115412713472486,0.0756192657477724,0.252387096774194,0.0412628089723008,0.0903368121442125,0.0064355537318312,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,1994-01-06,,,,2
Aaron Rodgers,GB,QB,7836,weighted,289.77424573055,22.0430185354441,2.10686907020873,0.194940158018633,0.531608159392789,0.300102595088839,23.4220872865275,4.27442973866483,0.134482922201139,0.085096487834764,0.183237191650854,0.0479636664427239,0.164715370018975,0.090097752245638,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,,,,2
Ben Roethlisberger,PIT,QB,7401,weighted,284.039947817837,15.5966991684928,1.90417931688805,0.0925400203299139,0.910161290322581,0.227475896714773,3.07259013282732,2.37185553026635,0.0078036053130929,0.0198909839873505,0.15207779886148,0.045057206826293,0.271010436432638,0.0193066611954939,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1982-03-02,,,,2
Eli Manning,NYG,QB,7391,weighted,267.168140417457,18.3652868541182,1.76293168880455,0.206074898791011,1.17359108159393,0.447435209778185,2.3391935483871,1.66678482960589,0.0062428842504743,0.0159127871898804,0.17207495256167,0.0394598126748316,0.080673624288425,0.0128711074636626,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-01-03,,,,2
