player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Matthew Stafford,DET,QB,9431,weighted,297.840070455613,13.5519333352237,1.9678581493659,0.132765420087195,0.724377642085486,0.172750189127757,6.80244648728444,1.12266347496932,0.0473836734167432,0.0413426813282161,0.128753405354627,0.0419227914599015,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,,9
Aaron Rodgers,GB,QB,7836,weighted,282.648238609676,33.0980711212717,1.83349929544387,0.192612535458258,0.306538280883044,0.175933480811959,14.6271180299269,1.53108303182745,0.0856735576408637,0.0446845878535963,0.146900892437764,0.0829590847287997,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,,,,9
Philip Rivers,LAC,QB,7394,weighted,292.804438703617,10.2162579435622,2.03638797557539,0.504774099782763,0.903978393612024,0.137143555525425,0.933862533270706,0.55272651567716,0.008790847480373,0.0152331118222558,0.0923644903710662,0.0293863903763613,0.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-12-08,,,,9
Philip Rivers,IND,QB,7394,weighted,292.804438703617,10.2162579435622,2.03638797557539,0.504774099782763,0.903978393612024,0.137143555525425,0.933862533270706,0.55272651567716,0.008790847480373,0.0152331118222558,0.0923644903710662,0.0293863903763613,0.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-12-08,,,,9
Jameis Winston,TB,QB,12140,weighted,293.623053076562,7.65552102690421,1.87037576326914,0.127424380863227,1.39953499295444,0.554764698168191,13.6936569818157,2.24378177991949,0.0736585711885268,0.0631972863461925,0.204043212775951,0.14910800864656,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,1994-01-06,,,,9
Jameis Winston,NO,QB,12140,weighted,293.623053076562,7.65552102690421,1.87037576326914,0.127424380863227,1.39953499295444,0.554764698168191,13.6936569818157,2.24378177991949,0.0736585711885268,0.0631972863461925,0.204043212775951,0.14910800864656,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,1994-01-06,,,,9
Dak Prescott,DAL,QB,12620,weighted,281.224748708314,13.2716241470719,1.7873978393612,0.224623940625369,0.61088304368248,0.332119204795096,20.4528356706703,3.69127080633037,0.233526464851084,0.135514043136906,0.0949704086425552,0.0260671087861929,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1993-07-29,,,,9
Ryan Fitzpatrick,MIA,QB,8062,weighted,228.079888300999,42.9498011798201,1.23885949441505,0.237987104033704,1.09356261022928,0.332020783168419,12.2569335684891,2.39533972888599,0.105852164185504,0.0774697072966662,0.108775720164609,0.0593603662270501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1982-11-24,,,,9
Tom Brady,NE,QB,5848,weighted,265.751531235322,19.9064176811376,1.78013621418506,0.270808231880883,0.744081728511038,0.173966718753788,1.70451229059026,0.396303711495375,0.0750165804169104,0.0706329209834401,0.0817585720995773,0.0252095348755106,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1977-08-03,,,,9
Tom Brady,TB,QB,5848,weighted,265.751531235322,19.9064176811376,1.78013621418506,0.270808231880883,0.744081728511038,0.173966718753788,1.70451229059026,0.396303711495375,0.0750165804169104,0.0706329209834401,0.0817585720995773,0.0252095348755106,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1977-08-03,,,,9
Derek Carr,OAK,QB,11644,weighted,270.807378012934,17.3371523634704,1.76267489711934,0.185481304039864,0.735537918871252,0.217928904538357,3.66134626690182,1.95134464550185,0.0432579351360353,0.0473665851338067,0.190640799529688,0.121110710582583,0.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-03-28,,,,9
Derek Carr,LVR,QB,11644,weighted,270.807378012934,17.3371523634704,1.76267489711934,0.185481304039864,0.735537918871252,0.217928904538357,3.66134626690182,1.95134464550185,0.0432579351360353,0.0473665851338067,0.190640799529688,0.121110710582583,0.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-03-28,,,,9
Russell Wilson,SEA,QB,10703,weighted,267.132235791451,7.61535363206037,2.56912635039925,0.407030961861755,0.354631282292156,0.201332145292833,26.0551425887405,3.41904882835032,0.160341405493233,0.133819803150474,0.105576326914044,0.0336413158898448,0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-11-29,,,,9
Deshaun Watson,HOU,QB,13113,weighted,264.693457022076,6.59864092317951,1.78931892907468,0.217351734398061,0.86731798966651,0.164374227192173,32.3165845802858,2.83301936512905,0.230029376108329,0.135429732672668,0.155517144199155,0.0459431370389959,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-14,,,,9
Kirk Cousins,MIN,QB,10700,weighted,254.574124001879,13.2687611499028,1.77319868482856,0.211231676561791,0.691423203381869,0.191769745834055,8.01268201033349,1.61662713449974,0.093086391781842,0.0570901075790759,0.162536402066698,0.0705811662069387,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-08-19,,,,9
Daniel Jones,NYG,QB,14059,weighted,248.75896665101,15.3131046543349,1.39930014091123,0.36820530372294,1.05140911225928,0.129598331039966,17.4311917063678,4.22640381950695,0.117590957230616,0.0762136777281875,0.261185533114138,0.217086459382089,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,1997-05-27,,,,9
Matt Moore,KC,QB,8944,weighted,209.972492651382,97.4638862236963,1.19848324514991,0.558573018782214,0.800587889476778,0.472325148852568,3.57078189300412,2.02299082371903,0.0252257001473634,0.028811818920286,0.0412768959435626,0.0375823268977945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,1984-08-09,,,,9
Carson Wentz,PHI,QB,12610,weighted,242.672273367778,16.0503129403281,1.73859088774072,0.232854352002354,0.751573508689526,0.224459707849463,16.4339760450916,3.33745018612095,0.100252546292337,0.0579120535333844,0.196236496007515,0.107556824508101,0.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,1992-12-30,,,,9
Gardner Minshew,JAC,QB,14067,weighted,250.712414793328,11.5958277980985,1.68166062364032,0.278899494157024,0.738854242204496,0.279715190659971,23.4448846990573,5.2709230860429,0.0572183390126757,0.0733572791438457,0.245818709209572,0.170994161335891,0.1,1.60344547668444e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,1996-05-16,,,,9
Jimmy Garoppolo,SF,QB,11760,weighted,252.576596119929,10.7704888323729,1.75390946502058,0.211436029491389,0.882357436801881,0.183401817862575,6.03277483833039,2.24984685315097,0.0750279474963498,0.0453279046285627,0.138466784244562,0.0385699925647129,0.1,1.55230520145092e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,1991-11-02,,,,9
Baker Mayfield,CLE,QB,13590,weighted,244.629694692344,9.84736160870265,1.19609206200094,0.181863063238508,1.14647252231094,0.237874939327152,8.93740958196336,2.26924491269496,0.0657402723906932,0.0380581904349035,0.124647721935181,0.0506660657577019,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1995-04-14,,,,9
Sam Darnold,NYJ,QB,13592,weighted,230.717372134039,29.9924172904665,1.51857142857143,0.404103465063906,1.16845385067607,0.492098074937682,6.13932686654909,3.9961426071758,0.0427978910143143,0.0481132062857056,0.124674897119342,0.050583052967325,0.1,1.55230520145092e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1997-06-05,,,,9
Ryan Tannehill,TEN,QB,10697,weighted,217.595755437978,21.5984722876545,1.41863021751911,0.35812632709241,0.823750734861846,0.250825826376909,12.6217754262199,2.61208388948874,0.0449477623234076,0.0505050323986232,0.0925631981187537,0.0215406584255554,0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1988-07-27,,,,9
Mason Rudolph,PIT,QB,13595,weighted,227.321406816534,18.7466865409606,1.34580130529369,0.295146953029004,0.861036983321247,0.135702220532543,4.96683466279913,1.74834225844164,0.0252814891054781,0.04252344070091,0.0755039883973894,0.0247530006231556,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1995-07-17,,,,9
Kyler Murray,ARI,QB,14056,weighted,216.858182245186,25.4138853102901,1.04366369187412,0.197224262501057,0.881963363081259,0.195337008718126,34.2312728980742,4.03177340039491,0.128240839857437,0.0798007954959725,0.176732033818694,0.0794760070607193,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,1997-08-07,,,,9
Mitchell Trubisky,CHI,QB,13115,weighted,232.592004703116,11.5469079951414,1.15878306878307,0.138771195358167,0.926213991769547,0.147289464890973,10.9577154614932,4.52289040481591,0.0741576335869266,0.0465774985127343,0.12500734861846,0.0543403122438584,0.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1994-08-20,,,,9
Josh Allen,BUF,QB,13589,weighted,219.693067167684,17.5904380672659,1.57464537341475,0.395164877705183,0.889506810709253,0.110340227402727,37.1874166275247,1.80408463307418,0.281878429300056,0.164244410653248,0.245449741662752,0.0675990183798011,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1996-05-21,,,,9
