player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,draft_year,birthdate,injury_status,injury_details,season_year,week
Tom Brady,NE,QB,5848,weighted,298.756763470959,25.4944569120287,2.09247725682295,0.17532626761069,0.482120363890833,0.304861422362426,1.94412176347096,1.30813605662171,0.0484919524142757,0.0482003785382728,0.14705388383485,0.0357054584485881,0.0707452764170749,0.0161906947163082,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1977-08-03,,,,1
Drew Brees,NO,QB,4925,weighted,297.748880335899,18.6937506025935,2.15566480055983,0.496760556487321,0.734972008397481,0.156172517275866,3.27011896431071,4.23611277959372,0.0810321903428971,0.0357251464266911,0.163603918824353,0.0649666271270832,0.0561179146256123,0.0242860420744623,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,1979-01-15,,,,1
Matthew Stafford,DET,QB,9431,weighted,278.584514403292,19.0423507631922,1.85841563786008,0.103936583581658,0.548427983539095,0.26706226052046,8.12944444444444,1.49826607842368,0.050201646090535,0.0443047123856606,0.229646090534979,0.0341677113035937,0.0854382716049383,0.0088663160200982,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,1988-02-07,,,,1
Philip Rivers,LAC,QB,7394,weighted,290.377865640308,13.3883312990876,2.0857032890133,0.392733451759781,0.742368789363191,0.335336963165456,2.02188593421973,1.64871195291954,0.009111266620014,0.0179484533693658,0.19149755073478,0.0089138825671184,0.104875787263821,0.0026984491193847,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1981-12-08,,,,1
Nick Foles,PHI,QB,10699,weighted,259.247082304527,22.9900646245137,1.74254320987654,0.269959626409754,0.537028806584362,0.273879068785538,5.57852263374486,1.49447635125718,0.064037037037037,0.0787701452464753,0.325390946502058,0.194616389040202,0.0582469135802469,0.0354652640803932,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1989-01-20,,,,1
Deshaun Watson,HOU,QB,13113,weighted,254.410547325103,32.1755426355968,1.76001646090535,0.280891980022101,0.800004115226337,0.391156683858655,29.573670781893,6.87843847640155,0.177901234567901,0.118642612239748,0.248167352537723,0.038901134702684,0.11262962962963,0.0531978961205898,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,1995-09-14,,,,1
Ben Roethlisberger,PIT,QB,7401,weighted,289.292617283951,8.93471176124675,1.84857201646091,0.14448462311605,0.694090534979424,0.328943788689856,3.96640329218107,1.89215214024713,0.0346872427983539,0.0614664232735278,0.136792866941015,0.0406670836339518,0.0805843621399177,0.0118217546934644,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,1982-03-02,,,,1
Sam Bradford,ARI,QB,9817,weighted,251.167884773663,25.2173938347889,1.45256790123457,0.299142194634871,0.66877366255144,0.384333427590168,3.56252674897119,2.62672550019035,0.0243127572016461,0.0390137294181725,0.164382716049383,0.0364689179066113,0.0388312757201646,0.0236435093869288,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1987-11-08,,,,1
Alex Smith,WAS,QB,7813,weighted,250.450797760672,15.7851172960472,1.60461511546536,0.388008228976257,0.436515045486354,0.200033980034698,17.6115360391882,3.4527516886185,0.0912701189643107,0.0394960859986717,0.190941917424773,0.0652502162453101,0.0707452764170749,0.0161906947163082,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1984-05-07,,,,1
Aaron Rodgers,GB,QB,7836,weighted,238.870062981106,43.9741195906927,2.08737928621414,0.510489373663035,0.488929321203639,0.262717105784418,19.0305143456963,5.33378747681723,0.0890307907627712,0.0395484057914938,0.204044786564031,0.0556260221493723,0.160993701889433,0.0215875929550776,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1983-12-02,Q,Knee,2018.0,1
